,tiempo,nom_ent,mun,loc,ageb,mza,pobtot,p_0a2,p_60ymas,prom_hnv,graproes,graproes_f,pocupada,pocupada_f,pder_ss,vivtot,tvivhab,tvivpar,vivpar_hab,vivpar_ut,prom_ocup,vph_2ymasd,vph_autom,vph_pc,vph_inter,pct_0a2,pct_60,pct_wf,pct_t_inhab_hh,pct_privhh,pct_privhh_inhab,pct_hhtemp,pct_hh_car,pct_hh_pc,pct_hh_int
14642,2020,Ciudad de M̩xico,5,1,2767,9,136,5.0,16.0,2.16,9.3,9.02,52.0,17.0,98.0,36,32.0,36.0,32.0,,4.25,20.0,6.0,5.0,17.0,3.6764705882352944,11.76470588235294,32.69230769230769,88.88888888888889,100.0,100.0,,18.75,15.625,53.125
14643,2020,Ciudad de M̩xico,5,1,2767,10,95,7.0,7.0,1.9,8.9,9.11,42.0,22.0,78.0,19,17.0,18.0,16.0,0.0,5.59,11.0,,3.0,9.0,7.368421052631578,7.368421052631578,52.38095238095239,89.47368421052632,94.73684210526315,94.11764705882352,0.0,,17.647058823529413,52.94117647058824
14644,2020,Ciudad de M̩xico,5,1,2767,11,74,,15.0,1.97,9.26,9.35,34.0,14.0,53.0,20,20.0,20.0,20.0,0.0,3.7,13.0,9.0,6.0,11.0,,20.27027027027027,41.17647058823529,100.0,100.0,100.0,0.0,45.0,30.0,55.00000000000001
14645,2020,Ciudad de M̩xico,5,1,2767,12,197,9.0,25.0,2.14,9.31,8.92,79.0,34.0,118.0,48,47.0,47.0,46.0,,4.19,29.0,15.0,19.0,28.0,4.568527918781726,12.690355329949238,43.037974683544306,97.91666666666666,97.91666666666666,97.87234042553192,,31.914893617021278,40.42553191489361,59.57446808510638
14646,2020,Ciudad de M̩xico,5,1,2767,13,179,6.0,23.0,1.67,10.02,9.86,81.0,34.0,141.0,52,48.0,52.0,48.0,0.0,3.73,32.0,13.0,19.0,30.0,3.35195530726257,12.849162011173185,41.9753086419753,92.3076923076923,100.0,100.0,0.0,27.083333333333332,39.58333333333333,62.5
14647,2020,Ciudad de M̩xico,5,1,2767,15,574,24.0,66.0,1.78,9.85,9.68,256.0,97.0,442.0,153,148.0,151.0,146.0,,3.88,89.0,41.0,53.0,95.0,4.181184668989547,11.498257839721255,37.890625,96.73202614379085,98.69281045751634,98.64864864864865,,27.7027027027027,35.810810810810814,64.1891891891892
14648,2020,Ciudad de M̩xico,5,1,2767,16,289,9.0,32.0,1.93,9.53,9.65,138.0,56.0,209.0,80,73.0,80.0,73.0,0.0,3.96,53.0,24.0,30.0,48.0,3.1141868512110724,11.072664359861593,40.57971014492754,91.25,100.0,100.0,0.0,32.87671232876712,41.0958904109589,65.75342465753424
14649,2020,Ciudad de M̩xico,5,1,2767,17,269,10.0,21.0,2.01,9.37,9.25,120.0,43.0,176.0,76,68.0,76.0,68.0,,3.96,47.0,22.0,25.0,43.0,3.717472118959108,7.806691449814126,35.833333333333336,89.47368421052632,100.0,100.0,,32.35294117647059,36.76470588235294,63.23529411764706
14650,2020,Ciudad de M̩xico,5,1,2767,18,270,11.0,29.0,2.19,8.56,8.21,119.0,51.0,175.0,77,75.0,77.0,75.0,,3.6,45.0,13.0,14.0,34.0,4.074074074074074,10.74074074074074,42.857142857142854,97.40259740259741,100.0,100.0,,17.333333333333336,18.666666666666668,45.33333333333333
14651,2020,Ciudad de M̩xico,5,1,2767,19,105,4.0,9.0,2.15,8.44,8.42,55.0,25.0,67.0,34,32.0,34.0,32.0,,3.28,19.0,4.0,8.0,18.0,3.8095238095238098,8.571428571428571,45.45454545454545,94.11764705882352,100.0,100.0,,12.5,25.0,56.25
14652,2020,Ciudad de M̩xico,5,1,2767,20,323,11.0,30.0,1.88,9.76,9.38,144.0,60.0,213.0,89,84.0,88.0,83.0,,3.8,64.0,32.0,41.0,64.0,3.4055727554179565,9.287925696594428,41.66666666666667,94.3820224719101,98.87640449438202,98.80952380952381,,38.095238095238095,48.80952380952381,76.19047619047619
14653,2020,Ciudad de M̩xico,5,1,2767,21,531,27.0,38.0,2.03,8.85,8.94,246.0,89.0,301.0,148,141.0,148.0,141.0,,3.77,75.0,30.0,50.0,90.0,5.084745762711865,7.1563088512241055,36.17886178861789,95.27027027027027,100.0,100.0,,21.27659574468085,35.46099290780142,63.829787234042556
14654,2020,Ciudad de M̩xico,5,1,2767,22,270,9.0,31.0,2.22,8.4,8.23,127.0,55.0,195.0,73,69.0,73.0,69.0,3.0,3.91,45.0,16.0,24.0,47.0,3.3333333333333335,11.481481481481481,43.30708661417323,94.52054794520548,100.0,100.0,4.10958904109589,23.18840579710145,34.78260869565217,68.11594202898551
14655,2020,Ciudad de M̩xico,5,1,2767,23,99,7.0,6.0,1.79,9.48,9.3,48.0,21.0,77.0,28,25.0,28.0,25.0,,3.96,10.0,5.0,7.0,15.0,7.07070707070707,6.0606060606060606,43.75,89.28571428571429,100.0,100.0,,20.0,28.000000000000004,60.0
14656,2020,Ciudad de M̩xico,5,1,2767,24,168,6.0,17.0,2.01,9.37,9.11,89.0,37.0,100.0,41,41.0,41.0,41.0,0.0,4.1,26.0,10.0,12.0,22.0,3.571428571428571,10.119047619047619,41.57303370786517,100.0,100.0,100.0,0.0,24.390243902439025,29.268292682926827,53.65853658536586
14657,2020,Ciudad de M̩xico,5,1,2767,25,147,9.0,14.0,2.15,9.3,9.15,72.0,29.0,100.0,38,35.0,38.0,35.0,0.0,4.2,21.0,8.0,14.0,25.0,6.122448979591836,9.523809523809524,40.27777777777778,92.10526315789474,100.0,100.0,0.0,22.857142857142858,40.0,71.42857142857143
14658,2020,Ciudad de M̩xico,5,1,2767,30,104,,14.0,2.29,10.02,9.77,61.0,28.0,78.0,26,25.0,26.0,25.0,0.0,4.16,19.0,11.0,11.0,18.0,,13.461538461538462,45.90163934426229,96.15384615384616,100.0,100.0,0.0,44.0,44.0,72.0
14659,2020,Ciudad de M̩xico,5,1,2767,32,151,4.0,22.0,1.89,8.3,8.22,76.0,31.0,95.0,47,46.0,47.0,46.0,0.0,3.28,20.0,9.0,17.0,28.0,2.6490066225165565,14.56953642384106,40.78947368421053,97.87234042553192,100.0,100.0,0.0,19.565217391304348,36.95652173913043,60.86956521739131
14660,2020,Ciudad de M̩xico,5,1,2767,33,50,,,1.59,9.61,9.35,26.0,13.0,36.0,12,11.0,12.0,11.0,,4.55,9.0,4.0,6.0,11.0,,,50.0,91.66666666666666,100.0,100.0,,36.36363636363637,54.54545454545454,100.0
14661,2020,Ciudad de M̩xico,5,1,2767,34,72,4.0,5.0,1.87,10.21,10.5,41.0,17.0,46.0,26,20.0,25.0,19.0,0.0,3.6,12.0,8.0,10.0,13.0,5.555555555555555,6.944444444444445,41.46341463414634,76.92307692307693,96.15384615384616,95.0,0.0,40.0,50.0,65.0
14662,2020,Ciudad de M̩xico,5,1,2771,0,5099,245.0,524.0,1.96,9.2,9.02,2315.0,939.0,3653.0,1452,1377.0,1451.0,1376.0,20.0,3.7,719.0,345.0,451.0,782.0,4.804863698764464,10.276524808786036,40.56155507559395,94.83471074380165,99.93112947658402,99.9273783587509,1.3774104683195594,25.054466230936818,32.752360203340594,56.79012345679012
14663,2020,Ciudad de M̩xico,5,1,2771,1,258,12.0,24.0,2.1,10.07,9.35,133.0,56.0,182.0,71,70.0,71.0,70.0,0.0,3.67,41.0,23.0,27.0,44.0,4.651162790697675,9.30232558139535,42.10526315789473,98.59154929577466,100.0,100.0,0.0,32.857142857142854,38.57142857142858,62.857142857142854
14664,2020,Ciudad de M̩xico,5,1,2771,2,76,6.0,6.0,1.67,9.16,9.19,39.0,20.0,49.0,18,18.0,18.0,18.0,0.0,4.22,9.0,4.0,9.0,9.0,7.894736842105263,7.894736842105263,51.28205128205128,100.0,100.0,100.0,0.0,22.22222222222222,50.0,50.0
14665,2020,Ciudad de M̩xico,5,1,2771,3,240,17.0,26.0,2.07,9.15,8.95,118.0,46.0,152.0,74,71.0,74.0,71.0,,3.38,26.0,9.0,17.0,31.0,7.083333333333333,10.833333333333334,38.983050847457626,95.94594594594594,100.0,100.0,,12.676056338028168,23.943661971830984,43.66197183098591
14666,2020,Ciudad de M̩xico,5,1,2771,4,495,31.0,45.0,1.88,9.6,9.42,239.0,92.0,399.0,139,131.0,139.0,131.0,3.0,3.78,73.0,30.0,48.0,82.0,6.262626262626263,9.090909090909092,38.49372384937239,94.24460431654677,100.0,100.0,2.158273381294964,22.900763358778626,36.6412213740458,62.59541984732825
14667,2020,Ciudad de M̩xico,5,1,2771,5,42,3.0,4.0,2.05,8.61,8.24,19.0,7.0,27.0,10,10.0,10.0,10.0,0.0,4.2,4.0,,3.0,6.0,7.142857142857142,9.523809523809524,36.84210526315789,100.0,100.0,100.0,0.0,,30.0,60.0
14668,2020,Ciudad de M̩xico,5,1,2771,6,135,7.0,21.0,2.18,8.52,8.47,56.0,20.0,80.0,37,37.0,37.0,37.0,0.0,3.65,18.0,7.0,8.0,18.0,5.185185185185185,15.555555555555555,35.714285714285715,100.0,100.0,100.0,0.0,18.91891891891892,21.62162162162162,48.64864864864865
14669,2020,Ciudad de M̩xico,5,1,2771,7,189,15.0,20.0,1.84,9.03,8.79,83.0,33.0,116.0,64,61.0,63.0,60.0,,3.1,17.0,16.0,11.0,23.0,7.936507936507936,10.582010582010582,39.75903614457831,95.3125,98.4375,98.36065573770492,,26.229508196721312,18.0327868852459,37.704918032786885
14670,2020,Ciudad de M̩xico,5,1,2771,8,418,23.0,43.0,1.96,8.31,8.31,159.0,62.0,258.0,115,105.0,115.0,105.0,6.0,3.98,48.0,23.0,28.0,54.0,5.502392344497608,10.287081339712918,38.9937106918239,91.30434782608695,100.0,100.0,5.217391304347826,21.904761904761905,26.666666666666668,51.42857142857142
14671,2020,Ciudad de M̩xico,5,1,2771,10,461,22.0,46.0,1.86,9.86,9.92,199.0,93.0,353.0,125,120.0,125.0,120.0,4.0,3.84,75.0,34.0,51.0,75.0,4.772234273318872,9.97830802603037,46.733668341708544,96.0,100.0,100.0,3.2,28.333333333333332,42.5,62.5
14672,2020,Ciudad de M̩xico,5,1,2771,11,532,18.0,51.0,1.91,9.23,9.05,224.0,81.0,410.0,141,134.0,141.0,134.0,0.0,3.97,94.0,27.0,48.0,78.0,3.3834586466165413,9.586466165413533,36.160714285714285,95.0354609929078,100.0,100.0,0.0,20.149253731343283,35.82089552238806,58.2089552238806
14673,2020,Ciudad de M̩xico,5,1,2771,12,13,,0.0,1.6,9.9,9.8,7.0,,7.0,6,4.0,6.0,4.0,0.0,3.25,,,,,,0.0,,66.66666666666666,100.0,100.0,0.0,,,
14674,2020,Ciudad de M̩xico,5,1,2771,13,76,,13.0,2.1,9.16,8.36,38.0,15.0,59.0,24,24.0,24.0,24.0,0.0,3.17,10.0,8.0,8.0,12.0,,17.105263157894736,39.473684210526315,100.0,100.0,100.0,0.0,33.33333333333333,33.33333333333333,50.0
14675,2020,Ciudad de M̩xico,5,1,2771,14,76,4.0,11.0,2.13,7.93,8.61,36.0,16.0,46.0,24,23.0,24.0,23.0,0.0,3.3,8.0,4.0,5.0,6.0,5.263157894736842,14.473684210526317,44.44444444444444,95.83333333333334,100.0,100.0,0.0,17.391304347826086,21.73913043478261,26.08695652173913
14676,2020,Ciudad de M̩xico,5,1,2771,15,78,3.0,9.0,1.6,8.89,9.57,38.0,17.0,58.0,28,27.0,28.0,27.0,0.0,2.89,10.0,10.0,8.0,15.0,3.8461538461538463,11.538461538461538,44.73684210526316,96.42857142857143,100.0,100.0,0.0,37.03703703703704,29.629629629629626,55.55555555555556
14677,2020,Ciudad de M̩xico,5,1,2771,16,47,4.0,3.0,1.6,8.59,8.6,20.0,8.0,34.0,16,13.0,16.0,13.0,0.0,3.62,4.0,4.0,,9.0,8.51063829787234,6.382978723404255,40.0,81.25,100.0,100.0,0.0,30.76923076923077,,69.23076923076923
14678,2020,Ciudad de M̩xico,5,1,2771,17,106,4.0,12.0,2.49,9.56,8.76,44.0,14.0,77.0,33,30.0,33.0,30.0,0.0,3.53,17.0,9.0,10.0,21.0,3.7735849056603774,11.320754716981133,31.818181818181817,90.9090909090909,100.0,100.0,0.0,30.0,33.33333333333333,70.0
14679,2020,Ciudad de M̩xico,5,1,2771,19,217,8.0,31.0,2.38,9.18,8.99,86.0,29.0,181.0,56,54.0,56.0,54.0,,4.02,36.0,18.0,21.0,35.0,3.686635944700461,14.285714285714285,33.72093023255814,96.42857142857143,100.0,100.0,,33.33333333333333,38.88888888888889,64.81481481481481
14680,2020,Ciudad de M̩xico,5,1,2771,21,137,0.0,16.0,2.0,8.64,8.71,77.0,42.0,94.0,41,37.0,41.0,37.0,0.0,3.7,22.0,8.0,15.0,20.0,0.0,11.678832116788321,54.54545454545454,90.2439024390244,100.0,100.0,0.0,21.62162162162162,40.54054054054054,54.054054054054056
14681,2020,Ciudad de M̩xico,5,1,2771,22,154,8.0,17.0,1.51,9.23,9.16,81.0,37.0,118.0,52,52.0,52.0,52.0,0.0,2.96,17.0,13.0,13.0,20.0,5.194805194805195,11.03896103896104,45.67901234567901,100.0,100.0,100.0,0.0,25.0,25.0,38.46153846153847
14682,2020,Ciudad de M̩xico,5,1,2771,23,24,,4.0,2.44,7.42,7.0,10.0,4.0,22.0,8,7.0,8.0,7.0,,3.43,5.0,,,5.0,,16.666666666666664,40.0,87.5,100.0,100.0,,,,71.42857142857143
14683,2020,Ciudad de M̩xico,5,1,2771,24,40,,5.0,1.75,10.72,10.33,22.0,7.0,33.0,13,12.0,13.0,12.0,0.0,3.33,6.0,,4.0,7.0,,12.5,31.818181818181817,92.3076923076923,100.0,100.0,0.0,,33.33333333333333,58.333333333333336
14684,2020,Ciudad de M̩xico,5,1,2771,25,156,9.0,10.0,1.66,9.98,9.66,77.0,31.0,97.0,38,37.0,38.0,37.0,,4.22,25.0,17.0,16.0,23.0,5.769230769230769,6.41025641025641,40.25974025974026,97.36842105263158,100.0,100.0,,45.94594594594595,43.24324324324324,62.16216216216216
14685,2020,Ciudad de M̩xico,5,1,2771,27,134,6.0,11.0,2.25,8.57,8.31,57.0,23.0,100.0,35,35.0,35.0,35.0,0.0,3.83,21.0,10.0,7.0,21.0,4.477611940298507,8.208955223880597,40.35087719298245,100.0,100.0,100.0,0.0,28.57142857142857,20.0,60.0
14686,2020,Ciudad de M̩xico,5,1,2786,0,2091,51.0,391.0,1.62,12.7,12.42,1071.0,480.0,1537.0,632,579.0,628.0,575.0,8.0,3.6,463.0,414.0,420.0,488.0,2.4390243902439024,18.69918699186992,44.81792717086835,91.61392405063292,99.36708860759494,99.3091537132988,1.2658227848101267,71.50259067357513,72.53886010362694,84.28324697754749
14687,2020,Ciudad de M̩xico,5,1,2786,2,111,,21.0,1.29,13.35,13.42,56.0,31.0,77.0,43,38.0,43.0,38.0,,2.92,24.0,27.0,26.0,30.0,,18.91891891891892,55.35714285714286,88.37209302325581,100.0,100.0,,71.05263157894737,68.42105263157895,78.94736842105263
14688,2020,Ciudad de M̩xico,5,1,2786,3,80,,13.0,1.5,12.43,11.43,43.0,18.0,54.0,26,23.0,26.0,23.0,0.0,3.48,17.0,19.0,20.0,21.0,,16.25,41.86046511627907,88.46153846153845,100.0,100.0,0.0,82.6086956521739,86.95652173913044,91.30434782608695
14689,2020,Ciudad de M̩xico,5,1,2786,4,74,4.0,14.0,1.42,13.72,13.65,41.0,21.0,60.0,25,19.0,25.0,19.0,3.0,3.89,18.0,13.0,12.0,18.0,5.405405405405405,18.91891891891892,51.21951219512195,76.0,100.0,100.0,12.0,68.42105263157895,63.1578947368421,94.73684210526315
14690,2020,Ciudad de M̩xico,5,1,2786,5,62,,12.0,2.04,13.69,13.42,34.0,14.0,47.0,16,14.0,16.0,14.0,0.0,4.43,13.0,12.0,10.0,12.0,,19.35483870967742,41.17647058823529,87.5,100.0,100.0,0.0,85.71428571428571,71.42857142857143,85.71428571428571
14691,2020,Ciudad de M̩xico,5,1,2786,6,83,4.0,23.0,1.71,14.63,13.76,38.0,16.0,71.0,29,28.0,29.0,28.0,0.0,2.96,17.0,22.0,22.0,23.0,4.819277108433735,27.710843373493976,42.10526315789473,96.55172413793103,100.0,100.0,0.0,78.57142857142857,78.57142857142857,82.14285714285714
14692,2020,Ciudad de M̩xico,5,1,2786,7,91,,10.0,1.38,13.33,13.32,35.0,14.0,68.0,21,20.0,20.0,19.0,0.0,4.11,15.0,16.0,14.0,18.0,,10.989010989010989,40.0,95.23809523809523,95.23809523809523,95.0,0.0,80.0,70.0,90.0
14693,2020,Ciudad de M̩xico,5,1,2786,8,19,3.0,,1.5,11.69,11.75,11.0,5.0,10.0,7,6.0,7.0,6.0,0.0,3.17,3.0,4.0,3.0,3.0,15.789473684210526,,45.45454545454545,85.71428571428571,100.0,100.0,0.0,66.66666666666666,50.0,50.0
14694,2020,Ciudad de M̩xico,5,1,2786,9,126,4.0,27.0,2.14,13.14,12.36,63.0,24.0,88.0,37,36.0,37.0,36.0,0.0,3.5,26.0,27.0,28.0,31.0,3.1746031746031744,21.428571428571427,38.095238095238095,97.2972972972973,100.0,100.0,0.0,75.0,77.77777777777779,86.11111111111111
14695,2020,Ciudad de M̩xico,5,1,2786,10,58,0.0,14.0,2.0,13.87,13.64,34.0,12.0,45.0,19,19.0,19.0,19.0,0.0,3.05,13.0,15.0,15.0,15.0,0.0,24.137931034482758,35.294117647058826,100.0,100.0,100.0,0.0,78.94736842105263,78.94736842105263,78.94736842105263
14696,2020,Ciudad de M̩xico,5,1,2786,11,36,,7.0,1.44,11.87,12.06,19.0,9.0,24.0,15,14.0,15.0,14.0,0.0,2.57,10.0,9.0,8.0,10.0,,19.444444444444446,47.368421052631575,93.33333333333333,100.0,100.0,0.0,64.28571428571429,57.14285714285714,71.42857142857143
14697,2020,Ciudad de M̩xico,5,1,2786,12,78,,9.0,1.63,12.49,12.05,44.0,19.0,54.0,20,20.0,20.0,20.0,0.0,3.9,18.0,13.0,16.0,19.0,,11.538461538461538,43.18181818181818,100.0,100.0,100.0,0.0,65.0,80.0,95.0
14698,2020,Ciudad de M̩xico,5,1,2786,13,40,,12.0,2.05,12.26,12.06,17.0,7.0,31.0,12,12.0,12.0,12.0,0.0,3.33,12.0,11.0,6.0,9.0,,30.0,41.17647058823529,100.0,100.0,100.0,0.0,91.66666666666666,50.0,75.0
14699,2020,Ciudad de M̩xico,5,1,2786,14,72,,14.0,1.28,12.53,12.46,38.0,20.0,54.0,16,15.0,16.0,15.0,0.0,4.8,14.0,11.0,9.0,14.0,,19.444444444444446,52.63157894736842,93.75,100.0,100.0,0.0,73.33333333333333,60.0,93.33333333333333
14700,2020,Ciudad de M̩xico,5,1,2786,15,93,,13.0,1.38,12.84,13.07,53.0,31.0,70.0,28,28.0,27.0,27.0,0.0,3.32,18.0,17.0,24.0,22.0,,13.978494623655912,58.490566037735846,100.0,96.42857142857143,96.42857142857143,0.0,60.71428571428571,85.71428571428571,78.57142857142857
14701,2020,Ciudad de M̩xico,5,1,2786,16,98,,21.0,1.38,13.01,12.69,54.0,23.0,80.0,28,27.0,28.0,27.0,0.0,3.63,25.0,21.0,23.0,24.0,,21.428571428571427,42.592592592592595,96.42857142857143,100.0,100.0,0.0,77.77777777777779,85.18518518518519,88.88888888888889
14702,2020,Ciudad de M̩xico,5,1,2786,17,91,,13.0,1.33,12.21,12.58,43.0,20.0,84.0,27,24.0,27.0,24.0,,3.79,23.0,14.0,16.0,21.0,,14.285714285714285,46.51162790697674,88.88888888888889,100.0,100.0,,58.333333333333336,66.66666666666666,87.5
14703,2020,Ciudad de M̩xico,5,1,2786,18,44,0.0,8.0,2.1,13.17,12.65,19.0,10.0,30.0,12,11.0,12.0,11.0,0.0,4.0,10.0,9.0,10.0,9.0,0.0,18.181818181818183,52.63157894736842,91.66666666666666,100.0,100.0,0.0,81.81818181818183,90.9090909090909,81.81818181818183
14704,2020,Ciudad de M̩xico,5,1,2786,19,72,,16.0,1.52,12.75,12.93,40.0,16.0,49.0,27,24.0,27.0,24.0,0.0,3.0,16.0,16.0,16.0,21.0,,22.22222222222222,40.0,88.88888888888889,100.0,100.0,0.0,66.66666666666666,66.66666666666666,87.5
14705,2020,Ciudad de M̩xico,5,1,2786,20,100,,19.0,1.73,12.15,12.05,52.0,21.0,78.0,34,28.0,34.0,28.0,0.0,3.57,23.0,21.0,19.0,22.0,,19.0,40.38461538461539,82.35294117647058,100.0,100.0,0.0,75.0,67.85714285714286,78.57142857142857
14706,2020,Ciudad de M̩xico,5,1,2786,21,45,0.0,7.0,2.29,12.41,11.59,24.0,13.0,35.0,14,13.0,14.0,13.0,,3.46,11.0,8.0,10.0,11.0,0.0,15.555555555555555,54.166666666666664,92.85714285714286,100.0,100.0,,61.53846153846154,76.92307692307693,84.61538461538461
14707,2020,Ciudad de M̩xico,5,1,2786,22,92,6.0,19.0,1.77,12.96,12.0,48.0,20.0,63.0,27,23.0,27.0,23.0,0.0,4.0,18.0,19.0,18.0,21.0,6.521739130434782,20.652173913043477,41.66666666666667,85.18518518518519,100.0,100.0,0.0,82.6086956521739,78.26086956521739,91.30434782608695
14708,2020,Ciudad de M̩xico,5,1,2786,23,168,3.0,31.0,1.44,11.85,11.92,93.0,45.0,93.0,48,45.0,48.0,45.0,0.0,3.73,36.0,29.0,30.0,34.0,1.7857142857142856,18.452380952380953,48.38709677419355,93.75,100.0,100.0,0.0,64.44444444444444,66.66666666666666,75.55555555555556
14709,2020,Ciudad de M̩xico,5,1,2786,24,127,3.0,31.0,1.64,12.7,11.89,56.0,23.0,105.0,36,34.0,35.0,33.0,0.0,3.74,29.0,27.0,23.0,30.0,2.3622047244094486,24.409448818897637,41.07142857142857,94.44444444444444,97.22222222222221,97.05882352941177,0.0,79.41176470588235,67.64705882352942,88.23529411764706
14710,2020,Ciudad de M̩xico,5,1,2786,25,86,0.0,15.0,1.63,11.77,11.74,46.0,19.0,65.0,28,22.0,28.0,22.0,0.0,3.91,20.0,12.0,19.0,21.0,0.0,17.441860465116278,41.30434782608695,78.57142857142857,100.0,100.0,0.0,54.54545454545454,86.36363636363636,95.45454545454545
14711,2020,Ciudad de M̩xico,5,1,2786,27,68,3.0,9.0,1.83,11.08,10.93,36.0,18.0,47.0,17,16.0,16.0,15.0,,4.25,14.0,7.0,11.0,14.0,4.411764705882353,13.23529411764706,50.0,94.11764705882352,94.11764705882352,93.75,,43.75,68.75,87.5
14712,2020,Ciudad de M̩xico,5,1,2786,28,33,0.0,5.0,1.67,11.64,12.24,13.0,6.0,27.0,8,8.0,8.0,8.0,0.0,4.13,8.0,7.0,6.0,6.0,0.0,15.151515151515152,46.15384615384615,100.0,100.0,100.0,0.0,87.5,75.0,75.0
14713,2020,Ciudad de M̩xico,5,1,2786,29,44,,6.0,1.76,11.63,10.75,21.0,5.0,28.0,12,12.0,12.0,12.0,0.0,3.67,12.0,8.0,6.0,9.0,,13.636363636363635,23.809523809523807,100.0,100.0,100.0,0.0,66.66666666666666,50.0,75.0
14714,2020,Ciudad de M̩xico,5,1,2790,0,3663,92.0,833.0,1.87,11.26,10.89,1810.0,803.0,2906.0,1186,1061.0,1183.0,1058.0,29.0,3.45,937.0,444.0,603.0,780.0,2.511602511602512,22.74092274092274,44.3646408839779,89.46037099494097,99.74704890387859,99.71724787935909,2.4451939291736933,41.847313854853915,56.83317624882187,73.51555136663525
14715,2020,Ciudad de M̩xico,5,1,2790,1,107,5.0,22.0,1.93,10.76,10.32,51.0,22.0,89.0,32,31.0,31.0,30.0,0.0,3.45,28.0,6.0,15.0,16.0,4.672897196261682,20.5607476635514,43.13725490196079,96.875,96.875,96.7741935483871,0.0,19.35483870967742,48.38709677419355,51.61290322580645
14716,2020,Ciudad de M̩xico,5,1,2790,2,90,3.0,20.0,2.18,9.43,9.14,37.0,20.0,65.0,30,24.0,30.0,24.0,,3.75,20.0,8.0,9.0,13.0,3.3333333333333335,22.22222222222222,54.054054054054056,80.0,100.0,100.0,,33.33333333333333,37.5,54.166666666666664
14717,2020,Ciudad de M̩xico,5,1,2790,4,147,6.0,28.0,1.72,11.19,10.94,75.0,33.0,115.0,40,39.0,40.0,39.0,0.0,3.77,31.0,12.0,27.0,31.0,4.081632653061225,19.047619047619047,44.0,97.5,100.0,100.0,0.0,30.76923076923077,69.23076923076923,79.48717948717949
14718,2020,Ciudad de M̩xico,5,1,2790,5,110,,26.0,2.08,11.03,10.43,50.0,25.0,88.0,40,34.0,40.0,34.0,,3.24,31.0,6.0,13.0,22.0,,23.636363636363637,50.0,85.0,100.0,100.0,,17.647058823529413,38.23529411764706,64.70588235294117
14719,2020,Ciudad de M̩xico,5,1,2790,6,125,3.0,29.0,2.17,10.78,10.36,55.0,20.0,104.0,48,42.0,48.0,42.0,,2.98,42.0,18.0,21.0,26.0,2.4,23.200000000000003,36.36363636363637,87.5,100.0,100.0,,42.857142857142854,50.0,61.904761904761905
14720,2020,Ciudad de M̩xico,5,1,2790,7,342,3.0,100.0,1.9,11.56,11.25,159.0,62.0,254.0,107,98.0,107.0,98.0,5.0,3.49,92.0,59.0,52.0,77.0,0.8771929824561403,29.239766081871345,38.9937106918239,91.58878504672897,100.0,100.0,4.672897196261682,60.204081632653065,53.06122448979592,78.57142857142857
14721,2020,Ciudad de M̩xico,5,1,2790,8,5,,,,,,,,,1,1.0,,,,,,,,,,,,100.0,,,,,,
14722,2020,Ciudad de M̩xico,5,1,2790,9,172,7.0,34.0,1.95,12.11,12.32,88.0,41.0,140.0,52,47.0,51.0,46.0,,3.66,41.0,20.0,30.0,39.0,4.069767441860465,19.767441860465116,46.590909090909086,90.38461538461539,98.07692307692307,97.87234042553192,,42.5531914893617,63.829787234042556,82.97872340425532
14723,2020,Ciudad de M̩xico,5,1,2790,10,167,5.0,37.0,1.86,11.18,10.77,82.0,42.0,142.0,48,45.0,48.0,45.0,0.0,3.71,43.0,22.0,30.0,34.0,2.9940119760479043,22.15568862275449,51.21951219512195,93.75,100.0,100.0,0.0,48.888888888888886,66.66666666666666,75.55555555555556
14724,2020,Ciudad de M̩xico,5,1,2790,11,131,,39.0,1.91,11.25,10.82,72.0,30.0,116.0,44,41.0,44.0,41.0,,3.2,35.0,17.0,27.0,28.0,,29.770992366412212,41.66666666666667,93.18181818181817,100.0,100.0,,41.46341463414634,65.85365853658537,68.29268292682927
14725,2020,Ciudad de M̩xico,5,1,2790,12,75,,24.0,2.13,12.34,11.27,45.0,18.0,68.0,24,23.0,24.0,23.0,0.0,3.26,21.0,14.0,12.0,16.0,,32.0,40.0,95.83333333333334,100.0,100.0,0.0,60.86956521739131,52.17391304347826,69.56521739130434
14726,2020,Ciudad de M̩xico,5,1,2790,13,128,7.0,24.0,1.89,10.52,10.0,72.0,36.0,96.0,48,41.0,48.0,41.0,,3.12,35.0,14.0,20.0,29.0,5.46875,18.75,50.0,85.41666666666666,100.0,100.0,,34.146341463414636,48.78048780487805,70.73170731707317
14727,2020,Ciudad de M̩xico,5,1,2790,14,53,,12.0,2.4,11.05,9.64,25.0,10.0,43.0,16,15.0,16.0,15.0,,3.53,13.0,3.0,9.0,12.0,,22.641509433962266,40.0,93.75,100.0,100.0,,20.0,60.0,80.0
14728,2020,Ciudad de M̩xico,5,1,2790,15,113,3.0,24.0,2.11,10.22,9.12,66.0,28.0,93.0,48,39.0,48.0,39.0,0.0,2.9,24.0,9.0,23.0,28.0,2.6548672566371683,21.238938053097346,42.42424242424242,81.25,100.0,100.0,0.0,23.076923076923077,58.97435897435898,71.7948717948718
